¾®ºÅ,Äê ÔÂ,²ã Î»,É° ºñ,Éú²úÌìÊý,ÈÕ×¢ÄÜÁ¦(m3),¸ÉÑ¹(Mpa),ÓÍÑ¹(Mpa),Ì×Ñ¹(Mpa),ÔÂ×¢Ë®(m3),Äê×¢Ë®(10^4m3),ÀÛ×¢Ë®(10^4m3)
46ºÅ¾®,200502,S2F2S2F-S2F2,10.5,27.21,102,12.5,13.3,14.3,2837,0.6354,5.1806
46ºÅ¾®,200503,S2F2S2F-S2F2,10.5,29.23,103,13,15.5,16.5,3072,0.9426,5.4878
46ºÅ¾®,200504,S2F2S2F-S2F2,10.5,26.08,85,13,14,15,2250,1.1676,5.7128
46ºÅ¾®,200505,S2F2S2F-S2F2,10.5,30.18,88,12.6,19,19.5,2715,1.4391,5.9843
46ºÅ¾®,200506,S2F2S2F-S2F2,10.5,29.22,171,13.5,18.8,19.3,5128,1.9519,6.4971
46ºÅ¾®,200507,S2F2S2F-S2F2,10.5,30.1,164,13.5,17.3,17.8,4988,2.4507,6.9959
46ºÅ¾®,200508,S2F2S2F-S2F2,10.5,30.11,172,13.4,14.7,15.2,5237,2.9744,7.5196
46ºÅ¾®,200509,S2F2S2F-S2F2,10.5,29.02,198,12.8,18.5,18.5,5745,3.5489,8.0941
46ºÅ¾®,200510,S2F2S2F-S2F2,10.5,28.13,223,13,18.4,18.9,6356,4.1845,8.7297
46ºÅ¾®,200511,S2F2S2F-S2F2,10.5,17.19,205,12.6,15.5,16,3648,4.5493,9.0945
46ºÅ¾®,200512,S2F2S2F-S2F2,10.5,30.07,205,12.4,16,16.5,6198,5.1691,9.7143
46ºÅ¾®,200601,S2F2S2F-S2F2,10.5,26.11,197,12.8,16.3,15.8,5204,0.5204,10.2347
46ºÅ¾®,200602,S2F2-S2F2,10.5,27.02,194,12.6,16,15.5,5264,1.0468,10.7611
46ºÅ¾®,200603,S2F2-S2F2,10.5,29.16,184,12.8,16.9,16.4,5450,1.5918,11.3061
46ºÅ¾®,200604,S2F2-S2F2,10.5,30,144,12.7,8.9,7.3,4305,2.0223,11.7366
46ºÅ¾®,200605,S2F2-S2F2,10.5,30.18,134,13,13,12.5,4120,2.4343,12.1486
46ºÅ¾®,200606,S2F2-S2F2,10.5,29.06,106,13,13,12.4,3086,2.7429,12.4572
46ºÅ¾®,200607,S2F2-S2F2,10.5,30.2,172,13,16,15.4,5291,3.272,12.9863
46ºÅ¾®,200608,S2F2-S2F2,10.5,31,180,13.4,15.4,14.7,5593,3.8313,13.5456
46ºÅ¾®,200609,S2F2-S2F2,10.5,19.03,197,13,15,14.4,3770,4.2083,13.9226
46ºÅ¾®,200610,S2F2-S2F2,10.5,30,196,13.1,14,13.4,5880,4.7963,14.5106
46ºÅ¾®,200611,S2F2-S2F2,10.5,29.18,195,13,14,13.4,5806,5.3769,15.0912
46ºÅ¾®,200612,S2F2-S2F2,10.5,31,196,13,14,13.4,6069,5.9838,15.6981
46ºÅ¾®,200701,S2F2-S2F2,10.5,30.22,182,12.5,13.8,13.2,5634,0.5634,16.2615
46ºÅ¾®,200702,S2F2-S2F2,10.5,27.16,184,13,13.8,13.3,5090,1.0724,16.7705
46ºÅ¾®,200703,S2F2-S2F2,10.5,28.16,195,13,14,13.5,5585,1.6309,17.329
46ºÅ¾®,200704,S2F2-S2F2,10.5,29.19,190,12.5,13.5,13,5652,2.1961,17.8942
46ºÅ¾®,200705,S2F2-S2F2,10.5,30.15,249,13,14.5,14,7613,2.9574,18.6555
46ºÅ¾®,200706,S2F2-S2F2,10.5,30,275,13,16,15.5,8250,3.7824,19.4805
46ºÅ¾®,200707,S2F2-S2F2,10.5,30.18,271,13,15.8,15.3,8318,4.6142,20.3123
46ºÅ¾®,200708,S2F2-S2F2,10.5,30.15,265,12.7,15.9,15.4,8122,5.4264,21.1245
46ºÅ¾®,200709,S2F2-S2F2,10.5,29.23,264,12.6,16,15.5,7906,6.217,21.9151
46ºÅ¾®,200710,S2F2-S2F2,10.5,30.17,289,12.9,15.8,15.3,8866,7.1036,22.8017
46ºÅ¾®,200711,S2F2-S2F2,10.5,29.18,281,12.4,14.5,14,8358,7.9394,23.6375
46ºÅ¾®,200712,S2F2-S2F2,10.5,30.19,216,12.8,14.2,13.7,6644,8.6038,24.3019
46ºÅ¾®,200801,S2F2-S2F2,10.5,30.21,191,12.5,13.3,12.8,5900,0.59,24.8919
46ºÅ¾®,200802,S2F2-S2F2,10.5,28.23,208,13,13.2,12.7,6018,1.1918,25.4937
46ºÅ¾®,200803,S2F2-S2F2,10.5,30.21,219,13.5,13.6,13.1,6769,1.8687,26.1706
46ºÅ¾®,200804,S2F2-S2F2,10.5,29.18,214,13.1,15,14.6,6365,2.5052,26.8071
46ºÅ¾®,200805,S2F2-S2F2,10.5,30.22,210,13.2,15,14.6,6488,3.154,27.4559
46ºÅ¾®,200806,S2F2-S2F2,10.5,29.2,184,13,13.8,13.4,5492,3.7032,28.0051
46ºÅ¾®,200807,S2F2-S2F2,10.5,29.09,180,12.9,14.5,14,5296,4.2328,28.5347
46ºÅ¾®,200808,S2F2-S2F2,10.5,27.23,238,13,15,14.5,6650,4.8978,29.1997
46ºÅ¾®,200809,S2F2-S2F2,10.5,29.17,199,13.2,14.3,13.8,5898,5.4876,29.7895
46ºÅ¾®,200810,S2F2-S2F2,10.5,30.22,218,13.5,13.8,13.3,6745,6.1621,30.464
46ºÅ¾®,200811,S2F2-S2F2,10.5,30,209,13.3,14,13.5,6255,6.7876,31.0895
46ºÅ¾®,200812,S2F2-S2F2,10.5,30.13,250,13.2,14,13.5,7647,7.5523,31.8542
46ºÅ¾®,200901,S2F2-S2F2,10.5,30.23,220,13.1,14,13.5,6816,0.6816,32.5358
46ºÅ¾®,200902,S2F2-S2F2,10.5,27.23,222,12.5,13.7,13.2,6200,1.3016,33.1558
46ºÅ¾®,200903,S2F2-S2F2,10.5,30.21,231,12.8,13.5,13,7127,2.0143,33.8685
46ºÅ¾®,200904,S2F2-S2F2,10.5,29.21,220,11.7,14,13.5,6575,2.6718,34.526
46ºÅ¾®,200905,S2F2-S2F2,10.5,30.13,207,11.7,14.5,14,6333,3.3051,35.1593
46ºÅ¾®,200906,S2F2-S2F2,10.5,29.2,197,11,14.5,14,5879,3.893,35.7472
46ºÅ¾®,200907,S2F2-S2F2,10.5,31,215,10.5,14.5,14,6652,4.5582,36.4124
46ºÅ¾®,200908,S2F2-S2F2,10.5,30.22,243,11.5,14,13.5,7508,5.309,37.1632
46ºÅ¾®,200909,S2F2-S2F2,10.5,26.07,276,10.8,14,13.5,7244,6.0334,37.8876
46ºÅ¾®,200910,S2F2-S2F2,10.5,30.1,261,11.1,13.5,13,7939,6.8273,38.6815
46ºÅ¾®,200911,S2F2-S2F2,10.5,29.16,259,10.3,12,11.5,7698,7.5971,39.4513
46ºÅ¾®,200912,S2F2-S2F2,10.5,28.19,242,12,12.3,11.8,6956,8.2927,40.1469
46ºÅ¾®,201001,S2F2-S2F2,10.5,30.07,282,11.6,9.5,7,8553,0.8553,41.0022
46ºÅ¾®,201002,S2F2-S2F2,10.5,28,269,12,9.5,9,7543,1.6096,41.7565
46ºÅ¾®,201003,S2F2-S2F2,10.5,30.23,249,12.3,9.6,9.1,7706,2.3802,42.5271
46ºÅ¾®,201004,S2F2-S2F2,10.5,29.18,261,12,8,7.5,7753,3.1555,43.3024
46ºÅ¾®,201005,S2F2-S2F2,10.5,25.22,271,12,8,7.5,7034,3.8589,44.0058
46ºÅ¾®,201006,S2F2-S2F2,10.5,26.13,290,12.5,8,8,7706,4.6295,44.7764
46ºÅ¾®,201007,S2F2-S2F2,10.5,29,259,11,0.9,0.4,7514,5.3809,45.5278
46ºÅ¾®,201008,S2F2-S2F2,10.5,26,86,12.8,12.8,12.8,2235,5.6044,45.7513
46ºÅ¾®,201009,S2F2-S2F2,10.5,29.19,128,12.5,12.5,12.5,3801,5.9845,46.1314
46ºÅ¾®,201010,S2F2-S2F2,10.5,30.01,190,12.2,12.2,12.2,5716,6.5561,46.703
46ºÅ¾®,201011,S2F2-S2F2,10.5,29.07,225,12.6,12.6,12.6,6591,7.2152,47.3621
46ºÅ¾®,201012,S2F2-S2F2,10.5,30.14,234,11.6,11.6,11.6,7147,7.9299,48.0768
46ºÅ¾®,201101,S2F2-S2F2,10.5,30.19,272,11.6,10,10,8387,0.8387,48.9155
46ºÅ¾®,201102,S2F2-S2F2,10.5,27.19,258,11.8,9.8,9.8,7163,1.555,49.6318
46ºÅ¾®,201103,S2F2-S2F2,10.5,30.23,348,12,12,12,10786,2.6336,50.7104
46ºÅ¾®,201104,S2F2-S2F2,10.5,28.19,337,12.3,12.3,12.3,9697,3.6033,51.6801
46ºÅ¾®,201105,S2F2-S2F2,10.5,31,339,12.5,12.5,12.5,10510,4.6543,52.7311
46ºÅ¾®,201106,S2F2-S2F2,10.5,29.23,309,12.7,12.7,12.7,9271,5.5814,53.6582
46ºÅ¾®,201107,S2F2-S2F2,10.5,31,320,13,10.5,10.5,9919,6.5733,54.6501
46ºÅ¾®,201108,S2F2-S2F2,10.5,30.14,309,13,12.5,12.5,9449,7.5182,55.595
46ºÅ¾®,201109,S2F2-S2F2,10.5,29.22,345,12.5,12.5,12.5,10331,8.5513,56.6281
46ºÅ¾®,201110,S2F2-S2F2,10.5,30.23,335,12.5,12.5,12.5,10370,9.5883,57.6651
46ºÅ¾®,201111,S2F2-S2F2,10.5,29.22,324,12.1,9,9,9696,10.5579,58.6347
46ºÅ¾®,201112,S2F2-S2F2,10.5,30.14,248,12,9,9,7585,11.3164,59.3932
46ºÅ¾®,201201,S2F2-S2F2,10.5,30.12,313,12,10.5,10.5,9540,0.954,60.3472
46ºÅ¾®,201202,S2F2-S2F2,10.5,28.21,325,12.2,11.5,11.5,9398,1.8938,61.287
46ºÅ¾®,201203,S2F2-S2F2,10.5,31,323,12.4,12.4,12.4,10009,2.8947,62.2879
46ºÅ¾®,201204,S2F2-S2F2,10.5,30,317,12.5,12.5,12.5,9507,3.8454,63.2386
46ºÅ¾®,201205,S2F2-S2F2,10.5,30.23,279,12.3,12.3,12.3,8641,4.7095,64.1027
46ºÅ¾®,201206,S2F2-S2F2,10.5,29.15,294,12.4,12.4,0.4,8723,5.5818,64.975
46ºÅ¾®,201207,S2F2-S2F2,10.5,30.12,265,12.8,11.6,11.6,8078,6.3896,65.7828
46ºÅ¾®,201208,S2F2-S2F2,10.5,31,305,12.5,12.5,12.5,9455,7.3351,66.7283
46ºÅ¾®,201209,S2F2-S2F2,10.5,29.23,331,12.4,12.4,12.4,9930,8.3281,67.7213
46ºÅ¾®,201210,S2F2-S2F2,10.5,14.18,301,12.5,10.5,10.5,4434,8.7715,68.1647
46ºÅ¾®,201211,S2F2-S2F2,10.5,24.07,365,12,12,12,8878,9.6593,69.0525
46ºÅ¾®,201212,S2F2-S2F2,10.5,30.22,353,11.4,11.4,11.4,10901,10.7494,70.1426
46ºÅ¾®,201301,S2F2-S2F2,10.5,31,267,11.2,9.2,9.2,8262,0.8262,70.9688
46ºÅ¾®,201302,S2F2-S2F2,10.5,28,277,11,11,11,7749,1.6011,71.7437
46ºÅ¾®,201303,S2F2-S2F2,10.5,30.18,199,12,9,9,6127,2.2138,72.3564
46ºÅ¾®,201304,S2F2-S2F2,10.5,29.23,225,11.3,7.5,7.5,6755,2.8893,73.0319
46ºÅ¾®,201305,S2F2-S2F2,10.5,30.17,188,12,10,10,5765,3.4658,73.6084
46ºÅ¾®,201306,S2F2-S2F2,10.5,23.02,142,12,12,12,3273,3.7931,73.9357
46ºÅ¾®,201307,S2F2-S2F2,10.5,30.09,271,12.2,12.2,12.2,8227,4.6158,74.7584
46ºÅ¾®,201308,S2F2-S2F2,10.5,30.11,290,12.3,11.8,11.8,8840,5.4998,75.6424
46ºÅ¾®,201309,S2F2-S2F2,10.5,30,271,12,9.3,9.3,8118,6.3116,76.4542
46ºÅ¾®,201310,S2F2-S2F2,10.5,30.16,273,11.8,9.3,9.3,8357,7.1473,77.2899
46ºÅ¾®,201311,S2F2-S2F2,10.5,29,308,11.4,10.3,10.3,8935,8.0408,78.1834
46ºÅ¾®,201312,S2F2-S2F2,10.5,30.21,236,11.6,9.2,9.2,7299,8.7707,78.9133
46ºÅ¾®,201401,S2F2-S2F2,10.5,31,223,11.4,9.9,9.9,6915,0.6915,79.6048
46ºÅ¾®,201402,S2F2-S2F2,10.5,28,296,11.1,10,10,8300,1.5215,80.4348
46ºÅ¾®,201403,S2F2-S2F2,10.5,30.21,300,12.1,10.7,10.7,9253,2.4468,81.3601
46ºÅ¾®,201404,S2F2-S2F2,10.5,29.18,172,12,9.3,9.3,5107,2.9575,81.8708
46ºÅ¾®,201405,S2F2-S2F2,10.5,30.23,263,12.1,10.5,10.5,8141,3.7716,82.6849
46ºÅ¾®,201406,S2F2-S2F2,10.5,29.16,268,12,9.8,9.8,7949,4.5665,83.4798
46ºÅ¾®,201407,S2F2-S2F2,10.5,30.01,261,12.5,10.3,10.3,7829,5.3494,84.2627
46ºÅ¾®,201408,S2F2-S2F2,10.5,29.16,276,13,10.5,10.5,8195,6.1689,85.0822
46ºÅ¾®,201409,S2F2-S2F2,10.5,29.08,317,12.8,11,11,9306,7.0995,86.0128
46ºÅ¾®,201410,S2F2-S2F2,10.5,29.11,293,12.8,10,10,8637,7.9632,86.8765
46ºÅ¾®,201411,S2F2-S2F2,10.5,28.2,190,12,11.3,11.3,5486,8.5118,87.4251
46ºÅ¾®,201412,S2F2-S2F2,10.5,30.05,367,11.8,11.3,11.3,11096,9.6214,88.5347
46ºÅ¾®,201501,S2F2-S2F2,10.5,30.23,300,12.1,10.3,10.3,9286,0.9286,89.4633
46ºÅ¾®,201502,S2F2-S2F2,10.5,28,266,12,10.3,10.3,7454,1.674,90.2087
46ºÅ¾®,201503,S2F2-S2F2,10.5,31,270,11.3,10.3,10.3,8377,2.5117,91.0464
46ºÅ¾®,201504,S2F2-S2F2,10.5,30,276,12,9.6,9.6,8271,3.3388,91.8735
46ºÅ¾®,201505,S2F2-S2F2,10.5,30.21,253,12.2,11.7,11.7,7817,4.1205,92.6552
46ºÅ¾®,201506,S2F2-S2F2,10.5,30,251,11.7,11.2,11.2,7541,4.8746,93.4093
46ºÅ¾®,201507,S2F2-S2F2,10.5,31,251,11.3,11.3,11.3,7777,5.6523,94.187
46ºÅ¾®,201508,S2F2-S2F2,10.5,29.18,223,12.4,12.4,12.4,6641,6.3164,94.8511
46ºÅ¾®,201509,S2F2-S2F2,10.5,20.13,223,11.2,11.2,11.2,4581,6.7745,95.3092
46ºÅ¾®,201510,S2F2-S2F2,10.5,30.23,213,11.8,11.8,11.8,6597,7.4342,95.9689
46ºÅ¾®,201511,S2F2-S2F2,10.5,29.23,228,11.3,11.3,10.7,6823,8.1165,96.6512
46ºÅ¾®,201512,S2F2-S2F2,10.5,30.23,200,11.2,11.2,10.6,6199,8.7364,97.2711
46ºÅ¾®,201601,S2F2-S2F2,10.5,30.15,152,11.4,11.4,10.8,4662,0.4662,97.7373
46ºÅ¾®,201602,S2F2-S2F2,10.5,28.08,170,11.6,10.5,9.9,4824,0.9486,98.2197
46ºÅ¾®,201603,S2F2-S2F2,10.5,19.23,135,12.2,9.6,9,2696,1.2182,98.4893
46ºÅ¾®,201604,S2F2-S2F2,15,22.03,167,12.4,12.4,10.2,3696,1.5878,98.8589
46ºÅ¾®,201605,S2F2-S2F2,15,27.22,156,11.8,11.8,11,4346,2.0224,99.2935
46ºÅ¾®,201606,S2F2-S2F2,15,29.14,158,11.7,11.7,10.9,4676,2.49,99.7611
46ºÅ¾®,201607,S2F2-S2F2,15,30.03,153,11.3,11.3,10.5,4611,2.9511,100.2222
46ºÅ¾®,201608,S2F2-S2F2,15,30.2,159,11.6,11.6,10.8,4905,3.4416,100.7127
46ºÅ¾®,201609,S2F2-S2F2,15,30,164,11.6,11.6,10.8,4909,3.9325,101.2036
46ºÅ¾®,201610,S2F2-S2F2,15,30.1,147,12.1,10.9,8.4,4458,4.3783,101.6494
46ºÅ¾®,201611,S2F2-S2F2,15,28.12,158,11.7,10.7,8.2,4495,4.8278,102.0989
46ºÅ¾®,201612,S2F2-S2F2,15,30.11,139,11.8,11.2,8.7,4220,5.2498,102.5209
46ºÅ¾®,201701,S2F2-S2F2,15,30.22,142,11.3,10.7,8.2,4397,0.4397,102.9606
46ºÅ¾®,201702,S2F2-S2F2,15,27.15,136,11.7,11.5,9,3755,0.8152,103.3361
46ºÅ¾®,201703,S2F2-S2F2,15,30.09,150,11.4,11.4,8.9,4571,1.2723,103.7932
46ºÅ¾®,201704,S2F2-S2F2,15,29.23,134,11.4,11.4,8.9,4003,1.6726,104.1935
46ºÅ¾®,201705,S2F2-S2F2,15,30.06,142,11.9,11.9,9.4,4281,2.1007,104.6216
46ºÅ¾®,201706,S2F2-S2F2,15,29.19,130,11.3,11.3,8.8,3866,2.4873,105.0082
46ºÅ¾®,201707,S2F2-S2F2,15,30.23,112,12.2,12.2,9.7,3454,2.8327,105.3536
46ºÅ¾®,201708,S2F2-S2F2,15,30.23,105,11.5,11.5,9,3241,3.1568,105.6777
46ºÅ¾®,201709,S2F2-S2F2,15,29.23,109,12.4,10.8,8.3,3261,3.4829,106.0038
46ºÅ¾®,201710,S2F2-S2F2,15,31,120,12.2,11.5,9,3720,3.8549,106.3758
46ºÅ¾®,201711,S2F2-S2F2,15,29.03,110,11.7,11.7,9.2,3203,4.1752,106.6961
46ºÅ¾®,201712,S2F2-S2F2,15,27.19,137,11.8,11.8,10.3,3818,4.557,107.0779
46ºÅ¾®,201801,S2F2-S2F2,15,29.11,155,11.6,11.6,11,4567,0.4567,107.5346
46ºÅ¾®,201802,S2F2-S2F2,15,27.02,110,12,10.4,9.4,2968,0.7535,107.8314
46ºÅ¾®,201803,S2F2-S2F2,15,30.15,86,12.2,10.4,9.4,2645,1.018,108.0959
46ºÅ¾®,201804,S2F2-S2F2,15,29.12,88,12.5,10.1,9.1,2590,1.277,108.3549
46ºÅ¾®,201805,S2F2-S2F2,15,30.18,124,12.8,11,10.5,3803,1.6573,108.7352
46ºÅ¾®,201806,S2F2-S2F2,15,29.13,153,12.6,9.8,9.3,4525,2.1098,109.1877
46ºÅ¾®,201807,S2F2-S2F2,15,31,76,13.4,9.5,9,2367,2.3465,109.4244
46ºÅ¾®,201808,S2F2-S2F2,15,29.16,77,12.8,9.6,9.1,2271,2.5736,109.6515
46ºÅ¾®,201809,S2F2-S2F2,15,30,66,12.8,10,9,1977,2.7713,109.8492
46ºÅ¾®,201810,S2F2-S2F2,15,31,58,12.9,9.8,8.8,1806,2.9519,110.0298
46ºÅ¾®,201811,S2F2-S2F2,15,30,58,12.8,10.2,9.2,1754,3.1273,110.2052
46ºÅ¾®,201812,S2F2-S2F2,15,30.16,59,12.5,10.4,9.6,1815,3.3088,110.3867
46ºÅ¾®,201901,S2F2-S2F2,15,31,58,12.5,10.1,9.3,1812,0.1812,110.5679
46ºÅ¾®,201902,S2F2-S2F2,15,28,59,12.7,10.1,9.3,1642,0.3454,110.7321
46ºÅ¾®,201903,S2F2-S2F2,15,27.22,59,11.3,8.8,8.3,1635,0.5089,110.8956
46ºÅ¾®,201904,S2F2-S2F2,15,30,76,11.9,9.2,8.9,2285,0.7374,111.1241
46ºÅ¾®,201905,S2F2-S2F2,15,30.23,73,11.7,9.6,9.3,2259,0.9633,111.35
46ºÅ¾®,201906,S2F2-S2F2,15,26.17,70,12.1,9.6,9.1,1876,1.1509,111.5376
46ºÅ¾®,201907,S2F2-S2F2,15,30.21,63,12.3,9.6,9.1,1948,1.3457,111.7324
46ºÅ¾®,201908,S2F2-S2F2,15,31,63,12.3,9.5,9,1943,1.54,111.9267
46ºÅ¾®,201909,S2F2-S2F2,15,29,63,12.8,9.6,9.1,1820,1.722,112.1087
46ºÅ¾®,201910,S2F2-S2F2,15.5,23.21,77,12.5,12.5,9.3,1846,1.9066,112.2933
46ºÅ¾®,201911,S2F2-S2F2,15.5,30,80,12.4,12.4,10,2405,2.1471,112.5338
46ºÅ¾®,201912,S2F2-S2F2,15.5,30.17,73,12.1,12.1,10.1,2255,2.3726,112.7593
46ºÅ¾®,202001,S2F2-S2F2,15.5,30.23,91,12,12,10.5,2817,0.2817,113.041
46ºÅ¾®,202002,S2F2-S2F2,15.5,28.21,74,12.1,12.1,10.6,2150,0.4967,113.256
46ºÅ¾®,202003,S2F2-S2F2,15.5,19.08,88,12.1,12.1,10.6,1697,0.6664,113.4257
46ºÅ¾®,202004,S2F2-S2F2,15.5,13.17,96,11.8,11.6,0,1315,0.7979,113.5572
46ºÅ¾®,202005,S2F2-S2F2,15.5,31,84,12.2,11.7,0,2604,1.0583,113.8176
46ºÅ¾®,202006,S2F2-S2F2,15.5,29.08,92,13.1,12.2,3.6,2705,1.3288,114.0881
46ºÅ¾®,202007,S2F2-S2F2,15.5,30.13,87,13.4,12.1,2.1,2651,1.5939,114.3532
46ºÅ¾®,202008,S2F2-S2F2,15.5,28.14,88,13.4,12.4,3.6,2520,1.8459,114.6052
46ºÅ¾®,202009,S2F2-S2F2,15.5,29.15,88,13.3,12.4,3.6,2621,2.108,114.8673
46ºÅ¾®,202010,S2F2-S2F2,15.5,31,99,13.3,12.7,8.8,3057,2.4137,115.173
46ºÅ¾®,202011,S2F2-S2F2,15.5,29.22,86,13.3,12.2,8.3,2561,2.6698,115.4291
46ºÅ¾®,202012,S2F2-S2F2,15.5,29.12,86,13,11.7,8.1,2546,2.9244,115.6837
46ºÅ¾®,202101,S2F2-S2F2,15.5,30.21,74,13.3,12.4,9.7,2285,0.2285,115.9122
46ºÅ¾®,202102,S2F2-S2F2,15.5,28,89,13.1,12.4,9.7,2504,0.4789,116.1626
46ºÅ¾®,202103,S2F2-S2F2,15.5,31,89,13.2,12.4,9.7,2765,0.7554,116.4391
46ºÅ¾®,202104,S2F2-S2F2,15.5,29.22,86,13.1,13.1,9.8,2563,1.0117,116.6954
46ºÅ¾®,202105,S2F2-S2F2,15.5,30.23,73,13,13,9.9,2261,1.2378,116.9215
46ºÅ¾®,202106,S2F2-S2F2,15.5,30,63,13,13,10.2,1880,1.4258,117.1095
46ºÅ¾®,202107,S2F2-S2F2,15.5,30.23,45,13,12,9.5,1390,1.5648,117.2485
46ºÅ¾®,202108,S2F2-S2F2,15.5,31,68,13.4,12,9.2,2098,1.7746,117.4583
46ºÅ¾®,202109,S2F2-S2F2,15.5,29.17,67,13.3,12.3,9.5,1976,1.9722,117.6559
46ºÅ¾®,202110,S2F2-S2F2,15.5,28.01,92,13.5,12,9.6,2580,2.2302,117.9139
46ºÅ¾®,202111,S2F2-S2F2,15.5,29.1,71,13.5,11.6,9.2,2099,2.4401,118.1238
46ºÅ¾®,202112,S2F2-S2F2,15.5,30.18,67,13.8,12.4,10.4,2069,2.647,118.3307
47ºÅ¾®,200706,S2F2-S2F2,15.8,13,38,12.8,12.8,12.6,499,0.0499,0.0499
47ºÅ¾®,200707,S2F2-S2F2,15.8,30.14,89,12.8,14.2,14,2724,0.3223,0.3223
47ºÅ¾®,200708,S2F2-S2F2,15.8,30.18,130,12.8,13.2,13,3991,0.7214,0.7214
47ºÅ¾®,200709,S2F2-S2F2,15.8,30,160,13,10.7,10.5,4789,1.2003,1.2003
47ºÅ¾®,200710,S2F2-S2F2,15.8,31,124,13.2,10.4,10.2,3836,1.5839,1.5839
47ºÅ¾®,200711,S2F2-S2F2,15.8,29.05,122,13,9.1,8.9,3567,1.9406,1.9406
47ºÅ¾®,200712,S2F2-S2F2,15.8,29.08,127,13.2,9.8,9.6,3737,2.3143,2.3143
47ºÅ¾®,200801,S2F2-S2F2,15.8,30.23,117,12.5,10.2,10,3615,0.3615,2.6758
47ºÅ¾®,200802,S2F2-S2F2,15.8,28.2,114,13,8.9,8.7,3299,0.6914,3.0057
47ºÅ¾®,200803,S2F2-S2F2,15.8,29.17,122,13,10.5,10.3,3610,1.0524,3.3667
47ºÅ¾®,200804,S2F2-S2F2,15.8,29.06,142,12.9,12.9,11.8,4156,1.468,3.7823
47ºÅ¾®,200805,S2F2-S2F2,15.8,30.16,179,12.5,12.5,12.3,5498,2.0178,4.3321
47ºÅ¾®,200806,S2F2-S2F2,15.8,30,205,12.8,11.7,11.5,6147,2.6325,4.9468
47ºÅ¾®,200807,S2F2-S2F2,15.8,29.2,160,12.5,12.5,12.3,4771,3.1096,5.4239
47ºÅ¾®,200808,S2F2-S2F2,15.8,30.1,166,13,13,12.8,5064,3.616,5.9303
47ºÅ¾®,200809,S2F2-S2F2,15.8,30,164,13,12.5,12.3,4908,4.1068,6.4211
47ºÅ¾®,200810,S2F2-S2F2,15.8,31,168,13,12.5,12.3,5200,4.6268,6.9411
47ºÅ¾®,200811,S2F2-S2F2,15.8,30,172,13,12,11.8,5162,5.143,7.4573
47ºÅ¾®,200812,S2F2-S2F2,15.8,30.18,168,12.5,12.5,12.3,5152,5.6582,7.9725
47ºÅ¾®,200901,S2F2-S2F2,15.8,31,205,12.7,12.7,12.5,6369,0.6369,8.6094
47ºÅ¾®,200902,S2F2-S2F2,15.8,27.2,177,12.9,10.5,10.3,4929,1.1298,9.1023
47ºÅ¾®,200903,S2F2-S2F2,15.8,30.05,164,12.7,10.1,9.9,4956,1.6254,9.5979
47ºÅ¾®,200904,S2F2-S2F2,15.8,29.2,164,13,11,10.8,4895,2.1149,10.0874
47ºÅ¾®,200905,S2F2-S2F2,15.8,30.2,145,13.4,12.4,11.9,4462,2.5611,10.5336
47ºÅ¾®,200906,S2F2-S2F2,15.8,29.2,189,13.1,12.5,12.3,5649,3.126,11.0985
47ºÅ¾®,200907,S2F2-S2F2,15.8,30.2,166,13,10.9,10.7,5114,3.6374,11.6099
47ºÅ¾®,200908,S2F2-S2F2,15.8,30.03,168,12.5,11.6,11.4,5061,4.1435,12.116
47ºÅ¾®,200909,S2F2-S2F2,15.8,14.07,162,12.7,10.1,9.9,2320,4.3755,12.348
47ºÅ¾®,200910,S2F2-S2F2,15.8,28.2,169,12.5,10,9.8,4873,4.8628,12.8353
47ºÅ¾®,200911,S2F2-S2F2,15.8,29.08,173,13,9.8,9.6,5061,5.3689,13.3414
47ºÅ¾®,200912,S2F2-S2F2,15.8,30.15,175,12.2,10.7,10.5,5367,5.9056,13.8781
47ºÅ¾®,201001,S2F2-S2F2,15.8,30.11,163,12,12,11.5,4959,0.4959,14.374
47ºÅ¾®,201002,S2F2-S2F2,15.8,28,171,12.5,12.5,12.3,4790,0.9749,14.853
47ºÅ¾®,201003,S2F2-S2F2,15.8,30.21,181,12.5,12,11.8,5573,1.5322,15.4103
47ºÅ¾®,201004,S2F2-S2F2,15.8,26.15,175,12.5,11.2,11,4661,1.9983,15.8764
47ºÅ¾®,201005,S2F2-S2F2,15.8,20.09,165,12.3,10.9,10.7,3367,2.335,16.2131
47ºÅ¾®,201006,S2F2-S2F2,15.8,14,158,12.6,11,10.8,2206,2.5556,16.4337
47ºÅ¾®,201007,S2F2-S2F2,15.8,24.15,152,13,10.2,10,3746,2.9302,16.8083
47ºÅ¾®,201008,S2F2-S2F2,15.8,30,163,12.6,10.2,10,4896,3.4198,17.2979
47ºÅ¾®,201009,S2F2-S2F2,15.8,29.14,168,12.7,9.7,9.4,4967,3.9165,17.7946
47ºÅ¾®,201010,S2F2-S2F2,15.8,30.21,173,13,9.8,9.5,5347,4.4512,18.3293
47ºÅ¾®,201011,S2F2-S2F2,15.8,30,179,13,10,9.7,5367,4.9879,18.866
47ºÅ¾®,201012,S2F2-S2F2,15.8,30.11,175,12.7,8.8,8.5,5317,5.5196,19.3977
47ºÅ¾®,201101,S2F2-S2F2,15.8,31,159,12.7,8.5,8.2,4937,0.4937,19.8914
